uid,session_id,timestamp,event_type,screen_x,screen_y,distance,interval,speed,isFraud
6c354b7b-c9e6-4792-9cae-c5d34c332fe8,session_user_12_4,1.66E+12,Mouse Click,1120,668,374.0690845,11765611,3.18E-05,0
1417ad0e-8dc8-48f1-a256-aa67706e0115,session_user_12_4,1.66E+12,Mouse Click,975.6797,195.2461,494.2920179,3335480,0.000148192,0
34d0a6b3-01ab-48bd-b107-bbff3ae9ef82,session_user_12_4,1.66E+12,Mouse Click,749,428,324.8970058,187747853,1.73E-06,0
43a6979c-4a81-4643-a658-6339e259ad79,session_user_12_4,1.66E+12,Scroll Up,631,628,232.2154172,229749611,1.01E-06,0
ad69ada1-98d4-4cc6-8646-2035ba77f7af,session_user_12_4,1.66E+12,Mouse Click,495,583,143.251527,5371939,2.67E-05,0
de4949fe-ac4d-4d4f-a664-713c6e5dba67,session_user_12_5,1.66E+12,Key Press,1362.4,530.4,0,0,,0
2fc841fc-d3f8-42c7-a2ea-df2b6fcb1854,session_user_12_5,1.66E+12,Key Press,65.2906,93.980255,1368.559458,36497709,3.75E-05,0
184c1a4f-f59d-4abd-a92c-6e6858342b47,session_user_12_5,1.66E+12,Key Press,760,554,833.2102473,37387060,2.23E-05,0
fd72cb61-7f1b-4595-a791-bd70416eaaa7,session_user_12_5,1.66E+12,Mouse Click,1041.3334,434.6667,305.5960053,846598,0.000360969,0
45668247-99c6-4654-b460-f487b8693b0d,session_user_12_5,1.66E+12,Mouse Click,588,692,521.278811,268734289,1.94E-06,0
1467db39-bdc0-47d2-bf1b-1b5737dab7ff,session_user_12_5,1.66E+12,Scroll Down,241.6,208,595.1881719,1939356,0.0003069,0
84150bd5-098f-4fdf-b4b2-6a29e24492b9,session_user_12_5,1.66E+12,Mouse Click,1237,572,1059.866577,2728219,0.000388483,0
69e4a754-fd69-4e22-9dcb-425401bc1501,session_user_12_5,1.66E+12,Scroll Up,547,484,695.5889591,83833919,8.30E-06,0
3b259db2-c8bc-41ff-92db-791cc0ec23d8,session_user_12_5,1.66E+12,Key Press,33,103,639.8101281,339385115,1.89E-06,0
8f44263a-0391-4cb4-887d-aea332aca11e,session_user_12_5,1.66E+12,Mouse Click,129,140,102.8834292,5889970,1.75E-05,0
2e18bca1-0019-4c94-b8c5-2ff8328f6792,session_user_13_1,1.66E+12,Key Press,1103.2001,449.6,0,0,,0
8bb72973-0781-4385-802e-7943f79b0084,session_user_13_1,1.66E+12,Mouse Click,529.60004,492.80002,575.2245393,165463975,3.48E-06,0
641c77e3-4675-4aed-ae2a-900cb30fcd62,session_user_13_1,1.66E+12,Scroll Down,564,447.33334,57.01382497,74110077,7.69E-07,0
829e76fa-fc81-4faa-9a8f-5ef7f159e2a5,session_user_13_1,1.66E+12,Scroll Down,1339,598,789.5096215,9423189,8.38E-05,0
2800266f-ea10-4449-9633-2db30c81b76a,session_user_13_1,1.66E+12,Mouse Click,961,615,378.382082,185447309,2.04E-06,0
530097a6-a4ec-46b5-927c-96626a7efead,session_user_13_1,1.66E+12,Key Press,311.2,184.8,779.3023033,70882522,1.10E-05,0
2bdf8ee1-6e37-4b10-90b9-22c2dd0e635d,session_user_13_1,1.66E+12,Scroll Up,784.8,432.80002,534.6035633,11453915,4.67E-05,0
22fb4971-0315-4d1a-af2a-40426e5ae8e1,session_user_13_1,1.66E+12,Mouse Click,719.2,422.4,66.41927744,5143405,1.29E-05,0
2447c9fb-e31c-4965-aa29-22e806d95e4e,session_user_13_1,1.66E+12,Scroll Up,428.7566,497.42395,299.9766019,94470201,3.18E-06,0
0ba4c3fc-6416-496d-9c80-99a18642d3ee,session_user_13_1,1.66E+12,Key Press,367,563,90.07827694,341894503,2.63E-07,0
7e36875f-59e1-44e7-aec2-004f7a00c4f2,session_user_13_2,1.66E+12,Mouse Click,687,335,0,0,,0
52874109-d752-4e31-a8ce-85aa051f6dbe,session_user_13_2,1.66E+12,Mouse Click,699.3334,216,119.6374221,254488196,4.70E-07,0
2c7c0608-4bc2-4ca9-b2c2-1e90de880fcb,session_user_13_2,1.66E+12,Key Press,362,76,365.2311908,258270548,1.41E-06,0
6341492a-d421-4659-8017-37c6659db1ac,session_user_13_2,1.66E+12,Mouse Click,686,600,616.0779172,98671822,6.24E-06,0
20f740ee-ea1a-492c-9dbc-e05a6a5888d7,session_user_13_2,1.66E+12,Mouse Click,584,168,443.8783617,74754914,5.94E-06,0
d2251dbe-12f1-492f-bd3c-eee32ecf2374,session_user_13_2,1.66E+12,Mouse Click,37,146,547.4422344,3429433,0.000159631,0
e3a81283-92d1-4b4e-a39c-558cadb7222c,session_user_13_2,1.66E+12,Mouse Click,390,419,446.2488095,31772251,1.40E-05,0
c2aa015f-ac34-48b0-84a2-5e116c187254,session_user_13_2,1.66E+12,Mouse Click,97,134,408.7468654,229681203,1.78E-06,0
ffdb1c48-1de5-4472-98c4-e9baaa615f17,session_user_13_2,1.66E+12,Mouse Click,320,346,307.6897788,10037979,3.07E-05,0
57dc942a-1e11-4555-b841-abb35b719a09,session_user_13_2,1.66E+12,Mouse Click,1044.8,652,786.7471258,13071533,6.02E-05,0
a2634298-bf86-4cab-814e-2227ef1aed72,session_user_13_3,1.66E+12,Key Press,501,920,0,0,,0
c8f78582-f7ec-4d02-936d-d7013f14b795,session_user_13_3,1.66E+12,Mouse Click,686,474,482.8467666,950472,0.000508007,0
8ba8ba4c-36a3-49c4-8144-30d85570779c,session_user_13_3,1.66E+12,Mouse Click,1017.3334,278,384.9647022,239389004,1.61E-06,0
98860b19-c2be-40c1-8909-d6accfffd9e0,session_user_13_3,1.66E+12,Mouse Click,2200,1141,1464.059181,197077166,7.43E-06,0
ca1bcd43-27a1-48a8-9068-38259ea9f116,session_user_13_3,1.66E+12,Mouse Click,1219.3334,660,1092.276513,64345468,1.70E-05,0
77cdd3de-6f64-4263-a208-182d504f75d5,session_user_13_3,1.66E+12,Scroll Up,30,115.333336,1308.11915,166613244,7.85E-06,0
f9e19310-1174-4bd5-b606-5da6a24fa66e,session_user_13_3,1.66E+12,Key Press,986,465,1017.940458,19815967,5.14E-05,0
cc136698-5cc9-49a5-9f81-551ba1cee660,session_user_13_3,1.66E+12,Key Press,431,604,572.1415909,13425761,4.26E-05,0
8d6231e7-6c53-4479-b6aa-7cdce1f7cb49,session_user_13_3,1.66E+12,Key Press,420,462,142.4254191,235357299,6.05E-07,0
0ba4c3fc-6416-496d-9c80-99a18642d3ee,session_user_13_3,1.66E+12,Scroll Down,367,563,114.061387,24257915,4.70E-06,0
bc049a65-2c98-4473-a1be-92fbbe0ab79a,session_user_13_4,1.66E+12,Mouse Click,674,332,0,0,,0
f4111699-368d-4108-bd54-2c21d9d52203,session_user_13_4,1.66E+12,Mouse Click,784,762,443.8468204,21019137,2.11E-05,0
cb883a19-335a-4ded-a7ae-77338d8e57d7,session_user_13_4,1.66E+12,Mouse Click,58.666668,78,996.977654,157380500,6.33E-06,0
af20f5e9-8876-4781-9ef9-4973a87cc525,session_user_13_4,1.66E+12,Mouse Click,88.8,99.200005,36.84369565,32638410,1.13E-06,0
ac6d95dc-ec0b-4785-8f94-20bfda7a2063,session_user_13_4,1.66E+12,Mouse Click,157.10992,276.27933,189.7981362,72949778,2.60E-06,0
1d5852d9-791a-45a7-ae05-1bb9043391d7,session_user_13_4,1.66E+12,Key Press,554,340,401.9727098,75987243,5.29E-06,0
7eef5776-998a-4514-aee0-66701c2bb7e9,session_user_13_4,1.66E+12,Key Press,993.22,691.4544,562.5250249,74050350,7.60E-06,0
03a226bc-1d59-4f56-9a59-f2a572f8467c,session_user_13_4,1.66E+12,Mouse Click,67.521454,93.85129,1101.838135,98512291,1.12E-05,0
0feb9978-2414-4f29-8a1b-38eb7dc71104,session_user_13_4,1.66E+12,Key Press,456,218.66667,408.0373265,200514447,2.03E-06,0
ea99188e-a1a5-4197-b79e-5bdeaa38fb9d,session_user_13_4,1.66E+12,Mouse Click,82,126,385.3091119,229852703,1.68E-06,0
c8e012db-8560-467a-a3bb-130958c45ecd,session_user_13_5,1.66E+12,Mouse Click,523,237,0,0,,0
127b4f42-6aca-4d23-8864-24feb2c43e9c,session_user_13_5,1.66E+12,Key Press,1269.0078,466.11328,780.397676,75434626,1.03E-05,0
1b8b6cd3-1d5c-4a82-8a95-c3411668b067,session_user_13_5,1.66E+12,Mouse Click,573.60004,340.80002,706.6083539,21447986,3.29E-05,0
bfdf5ea5-2122-4363-9dc4-e86c2838f852,session_user_13_5,1.66E+12,Mouse Click,95,149,515.6018289,52107163,9.90E-06,0
e62e3c65-9779-4edc-9996-a8d91f952468,session_user_13_5,1.66E+12,Scroll Down,489,416,475.9464256,73846812,6.45E-06,0
3b295326-8a71-48ec-8f67-367fe03d4331,session_user_13_5,1.66E+12,Mouse Click,488,457,41.01219331,14132183,2.90E-06,0
fdb6a8af-0521-47e5-9455-d187a9a7a892,session_user_13_5,1.66E+12,Mouse Click,243.2,206.40001,350.3246994,344002366,1.02E-06,0
aa18f4d2-c41b-4134-b6b2-ee6fc77751fa,session_user_13_5,1.66E+12,Scroll Down,498,188,255.463501,23373658,1.09E-05,0
5f19b95b-cf75-4fe5-bd36-82de432b3ca5,session_user_13_5,1.66E+12,Key Press,985,564,615.2601076,233860352,2.63E-06,0
7fa6174f-578d-4e7a-b656-32b75ec4a53f,session_user_13_5,1.66E+12,Mouse Click,571,444,431.0406013,1191523,0.000361756,0
0be3bbe0-4387-4011-be34-2d3732c4cfa3,session_user_14_1,1.66E+12,Key Press,1061,282,0,0,,1
2eb7aad1-4385-4bd9-960d-cda4cec5180b,session_user_14_1,1.66E+12,Mouse Click,185.33334,95.333336,895.3415789,467,1.917219655,1
45cd91a8-d7c9-4bcc-83d5-9c2697e124e7,session_user_14_1,1.66E+12,Key Press,1246,585.3334,1168.380857,467,2.501886203,1
b749b0a0-d54b-4323-b894-38f21740f313,session_user_14_1,1.66E+12,Mouse Click,348,232,965.0121717,467,2.06640722,1
e43f9a45-43ec-4aba-8ac5-cf74288693e8,session_user_14_1,1.66E+12,Scroll Up,269,358,148.7178537,467,0.318453648,1
48cab2ec-c640-4302-bccd-914f53e15541,session_user_14_1,1.66E+12,Mouse Click,1022,666,813.5557756,467,1.742089455,1
17b44a7f-b280-421f-a69d-8d921c602ccc,session_user_14_1,1.66E+12,Mouse Click,788.87714,193.68626,526.7129549,467,1.127865,1
bbb1202b-dada-48ee-9413-a0cd256ee4d7,session_user_14_1,1.66E+12,Mouse Click,1267,489,561.9712397,467,1.203364539,1
df415005-be74-4f08-8084-40806141315a,session_user_14_1,1.66E+12,Mouse Click,503,622,775.4901676,467,1.660578517,1
38127460-9798-44ab-8c79-34e734820da0,session_user_14_1,1.66E+12,Mouse Click,1309,734,813.7444316,467,1.74249343,1
2f2a0ebd-6d89-4b9b-b632-db1f46f11de1,session_user_14_2,1.66E+12,Mouse Click,24,125,0,0,,1
28b8efb4-5b4b-4923-83b8-d174ca3ebb73,session_user_14_2,1.66E+12,Mouse Click,477,460,563.4128149,453,1.243736898,1
e7f39e17-d9da-4051-9766-4547a86e32bc,session_user_14_2,1.66E+12,Key Press,744,613,307.7304015,453,0.67931656,1
b0d3b517-99d4-4e42-bd83-4e477ae93b14,session_user_14_2,1.66E+12,Scroll Down,287.2,341.6,531.3418862,453,1.172940146,1
a87ed19d-1bee-4060-bb86-8bd1396dfe4a,session_user_14_2,1.66E+12,Mouse Click,607.2,258.4,330.6391386,453,0.729887723,1
2f6ef187-aad8-4102-8d83-de6fc0900427,session_user_14_2,1.66E+12,Scroll Up,740,472,251.5169974,453,0.55522516,1
1f7fe4de-0b13-4580-81ca-dc72d45a00d6,session_user_14_2,1.66E+12,Scroll Down,577,455,163.8841054,453,0.361775067,1
63c2515c-cb23-4ea0-89ab-f58f1182d44a,session_user_14_2,1.66E+12,Mouse Click,375,188,334.8029271,453,0.739079309,1
5e3ad9bd-b595-46c8-ae6c-d93176e95fb1,session_user_14_2,1.66E+12,Scroll Up,524,466,315.4124284,453,0.696274676,1
c6573749-6745-4698-bf0a-0db2d9b70c99,session_user_14_2,1.66E+12,Mouse Click,340,469,184.0244549,453,0.406235,1
ae285f44-8761-45d9-9d52-c6d0a729b1cb,session_user_14_3,1.66E+12,Scroll Down,643.2,548,0,0,,1
27076f63-38f5-4999-9ba2-5bd87841c6e9,session_user_14_3,1.66E+12,Mouse Click,353,343,355.3041514,213,1.668094607,1
d1f4c559-0d48-465b-b466-1c2c358d6b5c,session_user_14_3,1.66E+12,Mouse Click,372,442,100.8067458,213,0.473271107,1
19c4f0a1-21ac-49c1-82d8-52fc39d9e6c7,session_user_14_3,1.66E+12,Key Press,553,815,414.5961891,213,1.946460982,1
9ed0efba-f3d9-40e4-9b26-af71e5692d7c,session_user_14_3,1.66E+12,Mouse Click,504,530,289.1816038,213,1.357660112,1
2db3ad24-6e61-4261-bc70-1b5f4d716775,session_user_14_3,1.66E+12,Key Press,259,196,414.2233697,213,1.944710656,1
b953d756-9d87-4356-aa15-bc5ff5147957,session_user_14_3,1.66E+12,Scroll Up,791,417,576.0772518,213,2.704588036,1
723041c9-cbfc-4600-a63d-3701dfefd563,session_user_14_3,1.66E+12,Mouse Click,1186,806,554.3879508,213,2.602760332,1
e2afed07-af51-498d-b2a3-44c276fe0759,session_user_14_3,1.66E+12,Mouse Click,812,664,400.0499969,213,1.878168999,1
57360d06-d768-4aa5-b949-335e839c852f,session_user_14_3,1.66E+12,Key Press,1118,610,310.728177,213,1.458817733,1
ba4f4013-eb5a-4e8a-ab49-bd792b01e432,session_user_14_4,1.66E+12,Scroll Up,80,139,0,0,,1
802f666a-6e6c-4f2c-99aa-72d433eacd79,session_user_14_4,1.66E+12,Mouse Click,393,713,653.7927806,490,1.334270981,1
13efbd40-a28c-4e67-aa48-7cd5abd17228,session_user_14_4,1.66E+12,Key Press,1010,861,634.5021671,490,1.294902382,1
ba2a5fb3-9f53-4e6d-b6e6-f897b0fda782,session_user_14_4,1.66E+12,Mouse Click,124,177,1119.308715,490,2.2843035,1
e3470d86-36c0-4a0c-8523-7f9e03716614,session_user_14_4,1.66E+12,Scroll Up,1071.2573,592.7396,1034.473686,490,2.111170788,1
2f463792-554a-4141-bd57-c2213bc16fb8,session_user_14_4,1.66E+12,Scroll Down,119,138,1055.263981,490,2.153599961,1
129720af-a88e-4961-8e7b-220df0fb9eef,session_user_14_4,1.66E+12,Mouse Click,2210,820,2199.410148,490,4.488592139,1
6ef39ff3-e26b-4612-882a-1408cce5b846,session_user_14_4,1.66E+12,Scroll Up,694,850,1516.296805,490,3.094483275,1
0ec1e201-a307-4319-8f6d-93e6606114e6,session_user_14_4,1.66E+12,Key Press,103,143,921.4825012,490,1.880576533,1
f9d6c801-3f36-41ff-9f9c-30324a5ff269,session_user_14_4,1.66E+12,Key Press,479,451,486.0452654,490,0.991929113,1
9abc798a-89e5-461d-abb7-f9c05213c246,session_user_14_5,1.66E+12,Mouse Click,299.33334,273.33334,0,0,,1
91dc277f-ffc8-46b1-971a-fbd1f76d98ee,session_user_14_5,1.66E+12,Scroll Up,330,307,45.53996082,450,0.101199913,1
2a52a334-9c19-462d-9356-7bdea81dc399,session_user_14_5,1.66E+12,Mouse Click,520,413,217.5683801,450,0.483485289,1
e0d0a731-8f33-4107-a779-d40ca55c2df5,session_user_14_5,1.66E+12,Mouse Click,705,699,340.618555,450,0.756930122,1
bd0f522e-ce1c-4fce-8f7c-ccb0858c9ac0,session_user_14_5,1.66E+12,Mouse Click,768,473,234.6167087,450,0.521370464,1
44ed90a6-2592-4b74-b375-208915558c37,session_user_14_5,1.66E+12,Mouse Click,1120,420,355.9676952,450,0.791039323,1
98c98661-fb5b-447d-9efa-d8b88c6da620,session_user_14_5,1.66E+12,Mouse Click,324.80002,228.8,817.8633432,450,1.817474096,1
d9a7490c-e03a-477b-b861-fa12468e238d,session_user_14_5,1.66E+12,Mouse Click,379,432,210.3042506,450,0.467342779,1
cef55a5e-804b-4148-866f-dc9dc9170b57,session_user_14_5,1.66E+12,Key Press,1190,726,862.6453501,450,1.916989667,1
24d44928-ed04-4343-8a69-38298102400f,session_user_14_5,1.66E+12,Mouse Click,572.6667,338.6667,728.7849399,450,1.619522089,1
9a3ae8b0-655e-4300-bd2d-9d0cfd1943dd,session_user_15_1,1.66E+12,Scroll Up,851,381,0,0,,1
6a2d4c22-b239-4c44-a06e-06027b78c28c,session_user_15_1,1.66E+12,Scroll Down,558.4,335.2,296.1627931,200,1.480813965,1
fbcb1024-30fb-48e4-a343-5552ae79f957,session_user_15_1,1.66E+12,Key Press,225.33334,212,355.1220072,200,1.775610036,1
3c801e2c-b1d1-4d81-8360-f32160d047e6,session_user_15_1,1.66E+12,Mouse Click,956,490,781.7658013,200,3.908829006,1
2a3dfc09-a784-4907-b294-2294b8087bc0,session_user_15_1,1.66E+12,Mouse Click,606,557,356.3551599,200,1.7817758,1
25e8d167-63e6-4bd2-889a-b16edaaaa2e3,session_user_15_1,1.66E+12,Mouse Click,957.60004,584,352.6352055,200,1.763176027,1
d3b4d434-4848-4932-a96a-8cc9be27d5af,session_user_15_1,1.66E+12,Mouse Click,1008.21484,175.7461,411.3795144,200,2.056897572,1
23479689-b70a-4d98-a70b-102a24f0279f,session_user_15_1,1.66E+12,Scroll Up,692.6667,527.3334,472.423812,200,2.36211906,1
a176ffcc-cff8-41ce-9537-358d531c806e,session_user_15_1,1.66E+12,Mouse Click,632,533,60.93077092,200,0.304653855,1
9b9a6fe4-dff3-4999-859e-6fad8fd9d1a9,session_user_15_1,1.66E+12,Mouse Click,635,609,76.05918748,200,0.380295937,1
6882fc47-035f-4e4a-9538-d5a30bb35af8,session_user_15_2,1.66E+12,Key Press,1032,408,0,0,,1
78ad65e5-8712-40c9-a0ce-7f549fcbe8d9,session_user_15_2,1.66E+12,Mouse Click,632,533,419.0763654,114,3.676108468,1
45b92ddc-a970-4ab1-978e-bf95c3fa74ea,session_user_15_2,1.66E+12,Mouse Click,298.6667,602,340.3998955,114,2.985963996,1
4bf00e4e-a761-4bf0-bcf5-4e949e47ccd2,session_user_15_2,1.66E+12,Scroll Up,224.31856,294.7212,316.1453888,114,2.773205165,1
26eb50c5-9ae2-4445-b448-f5c84e65768e,session_user_15_2,1.66E+12,Mouse Click,510,430,316.0921367,114,2.772738041,1
5c5552aa-e710-4482-841e-71256486b648,session_user_15_2,1.66E+12,Key Press,553,516,96.15092303,114,0.843429149,1
3414587b-59e0-4359-8768-e2a348702791,session_user_15_2,1.66E+12,Key Press,51.333336,310,542.3148917,114,4.757148173,1
3ea659b6-3dbf-46ec-b137-2caef11013ab,session_user_15_2,1.66E+12,Scroll Up,864,488,831.9321527,114,7.297650463,1
4fef8d01-c6d1-4687-b08d-a1724848a5ae,session_user_15_2,1.66E+12,Scroll Down,2072.4375,739.14844,1234.259588,114,10.82683849,1
907672b1-600c-44dc-9ca2-ed8dd0830247,session_user_15_2,1.66E+12,Key Press,620,787,1453.225538,114,12.74759244,1
8a2d339a-c8ff-4273-840e-d4db6489ddf9,session_user_15_3,1.66E+12,Key Press,1065.6,374.4,0,0,,1
c100ad68-109b-448d-a2af-f6ee290cbaa6,session_user_15_3,1.66E+12,Key Press,576,402,490.3773241,142,3.453361437,1
3f1bb762-4437-4593-b16a-6f3062daa277,session_user_15_3,1.66E+12,Scroll Up,286.6667,602.6667,352.1091918,142,2.479642196,1
902bb7e5-5452-4a96-b8f6-82d23c2cb8c1,session_user_15_3,1.66E+12,Mouse Click,141,167,459.3737705,142,3.235026552,1
6e8805b4-66a6-441b-8142-c0d88eff9df1,session_user_15_3,1.66E+12,Key Press,1444,760,1431.592819,142,10.08163957,1
8c26ab3f-28a2-4ddc-a2b5-37a552ab4401,session_user_15_3,1.66E+12,Mouse Click,51.2,134.40001,1526.848777,142,10.75245618,1
60548e5b-55ef-4ef6-b372-e84330151177,session_user_15_3,1.66E+12,Mouse Click,917,547,959.0872701,142,6.754135705,1
5827346e-d615-407f-8b97-facc64a8d988,session_user_15_3,1.66E+12,Mouse Click,1692.4297,300.66797,813.6158115,142,5.729688813,1
cc9882ee-4518-4550-8089-78125fcbcc59,session_user_15_3,1.66E+12,Mouse Click,905.4269,504.4128,812.9485611,142,5.724989867,1
aff943c0-44f5-4f12-afaa-5128b54ef6c1,session_user_15_3,1.66E+12,Mouse Click,1372,768,535.8812085,142,3.773811328,1
6dd10262-4684-4105-8c85-9dc2d1fc75f6,session_user_15_4,1.66E+12,Scroll Down,1418.3789,864.8281,0,0,,1
df1a9b4f-eab8-46c1-b684-8e94b66cdff1,session_user_15_4,1.66E+12,Key Press,319,761,1104.270909,495,2.230850321,1
27431b91-a1e1-4fe6-b790-36207d5cd595,session_user_15_4,1.66E+12,Scroll Down,263,288,476.3034747,495,0.962229242,1
a5434f7a-799d-4195-8b76-b1ce65a33e6b,session_user_15_4,1.66E+12,Scroll Up,819,614,644.524631,495,1.302069962,1
2db3ad24-6e61-4261-bc70-1b5f4d716775,session_user_15_4,1.66E+12,Key Press,259,196,698.8018317,495,1.411720872,1
ffb11c47-cd89-4d85-a40e-5a895afa37e0,session_user_15_4,1.66E+12,Mouse Click,1236,601.60004,1057.847055,495,2.137064758,1
b1195e01-fdf7-4073-8c1c-98ffaf5f1793,session_user_15_4,1.66E+12,Mouse Click,160.71495,125.23635,1176.078358,495,2.375915875,1
240b6654-39c8-42a3-9d45-1e8b28e8ce17,session_user_15_4,1.66E+12,Key Press,90,110.66667,72.20027513,495,0.145859142,1
57d2ba18-29d5-41a8-8fd5-d5ff86ba093a,session_user_15_4,1.66E+12,Mouse Click,352,220,283.8974763,495,0.573530255,1
683cd752-9bbe-4048-87e0-09efb62f6c03,session_user_15_4,1.66E+12,Key Press,1199,715,981.0372062,495,1.981893346,1
6eff406e-e2a5-47ff-8bd7-58071c11d07d,session_user_15_5,1.66E+12,Key Press,581,111,0,0,,1
0a2a6487-bb61-4abb-8245-7ee0652286a5,session_user_15_5,1.66E+12,Mouse Click,734,313,253.4028413,193,1.31296809,1
a24e46ce-6724-442a-b4a0-e670655bee45,session_user_15_5,1.66E+12,Mouse Click,515.3334,243.33334,229.4962428,193,1.189099704,1
16c33eff-a860-422b-9218-29295bd8013f,session_user_15_5,1.66E+12,Mouse Click,58.881577,170.76689,462.1841152,193,2.394736348,1
ef910c36-0a00-42fe-b40b-e840c0816355,session_user_15_5,1.66E+12,Key Press,123,223,82.70108795,193,0.428503046,1
1dbda9dc-75fb-4552-9507-45c6a1543de2,session_user_15_5,1.66E+12,Key Press,190,172,84.20213774,193,0.436280506,1
d8068a0a-51ec-4fbb-b19e-db031e2b0b4d,session_user_15_5,1.66E+12,Key Press,377.47217,308.23798,231.7468483,193,1.200760872,1
c32df05d-1187-4381-b0d7-167dbb28cd83,session_user_15_5,1.66E+12,Mouse Click,860,496,517.7718444,193,2.682755671,1
0f4bfcfd-548f-415c-976d-52e54a1fe293,session_user_15_5,1.66E+12,Key Press,561,475,299.736551,193,1.553039124,1
e97bd65c-f119-45c5-a41a-aa5d46fa91a5,session_user_15_5,1.66E+12,Mouse Click,661,566,135.2072483,193,0.700555691,1
08d228f7-2044-4d06-985b-f1fd98b9004f,session_user_16_1,1.66E+12,Mouse Click,115,164,0,0,,0
28bcc1a1-dffe-44ed-a0ad-6f3b4af54b32,session_user_16_1,1.66E+12,Mouse Click,671,286,569.2275468,15358179,3.71E-05,0
7b3ecb5c-6939-4c5c-83da-e4224def010c,session_user_16_1,1.66E+12,Mouse Click,1232.8,576.8,632.6008852,120221644,5.26E-06,0
ad96f50d-5564-4f59-a094-b0703ae4363d,session_user_16_1,1.66E+12,Mouse Click,1228,389.6,187.2615284,1490,0.125678878,0
9661ff0a-10d6-4b94-983f-67807480cc1e,session_user_16_1,1.66E+12,Key Press,361,387,867.0038985,130186845,6.66E-06,0
2a7fb50b-d5e0-421d-a2fe-a07d1caa7332,session_user_16_1,1.66E+12,Mouse Click,504,139.33334,285.9856194,171655713,1.67E-06,0
0c20a783-301f-450d-9f54-7a2fe582c79e,session_user_16_1,1.66E+12,Mouse Click,716.8,384.80002,324.8657122,6538275,4.97E-05,0
99d696eb-ee18-4503-bde6-fdcaf7230c47,session_user_16_1,1.66E+12,Mouse Click,953,557,292.3068133,830163,0.000352108,0
44f9ff04-2dfc-499b-ad83-9a3ed5a1ea34,session_user_16_1,1.66E+12,Scroll Up,322.59967,518.08185,631.6005054,110242755,5.73E-06,0
13426e39-64c3-46bd-9d0c-6330d2dd1f49,session_user_16_1,1.66E+12,Key Press,851,495,528.9042262,54646064,9.68E-06,0
5e57be80-7a75-4c94-b9b9-0b466d37a638,session_user_16_2,1.66E+12,Mouse Click,686,399,0,0,,0
0088e0b7-d111-4310-bf68-6c3656cf49c2,session_user_16_2,1.66E+12,Key Press,188,147,558.1290173,3440022,0.000162246,0
0167215f-170c-4898-809b-025e38ee1c8d,session_user_16_2,1.66E+12,Scroll Down,644,618,655.5737945,19633045,3.34E-05,0
20ae3fee-bb0b-4494-bd3b-d35aedf1bf67,session_user_16_2,1.66E+12,Scroll Up,285,317,468.4890607,248885687,1.88E-06,0
63ef152a-52e9-4f09-92aa-2f47858800d3,session_user_16_2,1.66E+12,Mouse Click,1094,420,815.5305022,257135115,3.17E-06,0
14ec554c-a0ca-48b5-a52d-768776d32d2f,session_user_16_2,1.66E+12,Mouse Click,35,98,1106.871718,5715834,0.00019365,0
65e0806b-497b-4d59-b7fc-60049497caff,session_user_16_2,1.66E+12,Mouse Click,673,307,671.3605589,187869387,3.57E-06,0
b81215f9-d473-4e8a-9b1f-6364c85a0139,session_user_16_2,1.66E+12,Key Press,417,569,366.3058831,232913029,1.57E-06,0
c7e952c4-86e7-46f5-a355-a8277d8de0ba,session_user_16_2,1.66E+12,Mouse Click,849,536,433.2585833,32745,0.01323129,0
c9c091a2-ffe6-46cb-a69f-42d078089fb4,session_user_16_2,1.66E+12,Mouse Click,973,646,165.758861,1390841,0.000119179,0
86ad535e-323f-433b-aa0d-820526bba57c,session_user_16_3,1.66E+12,Mouse Click,824,559,0,0,,0
ddaddcc9-c661-4f99-a757-8c9e7ac128c8,session_user_16_3,1.66E+12,Mouse Click,1347,353,562.1076409,185290496,3.03E-06,0
24a22a77-fbeb-4aa8-94cd-e0c58390d8cc,session_user_16_3,1.66E+12,Key Press,138.87434,322.4436,1208.512021,243716087,4.96E-06,0
7190d414-2ced-4e39-b175-d539d2b76290,session_user_16_3,1.66E+12,Key Press,461,282,324.6546251,328907102,9.87E-07,0
7ee92e62-4555-4afb-9d3d-12bda472c98d,session_user_16_3,1.66E+12,Mouse Click,28,112,465.1763107,9130014,5.10E-05,0
807db146-33d8-4ff3-aee8-809362f8f4b1,session_user_16_3,1.66E+12,Key Press,860,496,916.340548,94302544,9.72E-06,0
aa981614-80f8-441c-9bcd-1557a580770c,session_user_16_3,1.66E+12,Key Press,899,541,59.54829972,258463367,2.30E-07,0
d525946f-fd63-42af-b51f-417377e5067d,session_user_16_3,1.66E+12,Mouse Click,446,524,453.3188723,15802943,2.87E-05,0
43d385a5-56e0-44bb-a323-20858500be2b,session_user_16_3,1.66E+12,Scroll Up,446,524,0,1743,0,0
d3213d23-543a-4f65-ae83-273c85d1d707,session_user_16_3,1.66E+12,Scroll Up,883.9915,624.7884,449.438378,24940,0.018020785,0
1560d3a6-6671-4fec-ae45-2f1d57b24774,session_user_16_4,1.66E+12,Scroll Up,967,668,0,0,,0
f5341506-e509-4f14-8ce1-4437c47ec593,session_user_16_4,1.66E+12,Key Press,1061,462,226.4332131,36032870,6.28E-06,0
a738e579-a13b-4f91-9c57-079914790f5e,session_user_16_4,1.66E+12,Mouse Click,567.9623,176.60321,569.68193,158177276,3.60E-06,0
